loss,hyperparameters,iteration,runtime,score
0.4795923239802349,"{'activation': 'relu', 'alpha': 0.000753364325554853, 'batch_size': 31, 'beta_1': 0.8453147900188108, 'beta_2': 0.9353082894390126, 'early_stopping': True, 'hidden_layer_sizes': (64, 32), 'learning_rate_init': 0.0636495593284263, 'max_iter': 223, 'momentum': 0.8247928781411995, 'power_t': 0.7392681514146469, 'solver': 'lbfgs', 'tol': 0.0029715665170572166}",45,2.5164460870169876,0.5204076760197651
0.46942181177494935,"{'activation': 'identity', 'alpha': 0.00046857617936450313, 'batch_size': 24, 'beta_1': 0.6633581391495826, 'beta_2': 0.9308768349040774, 'early_stopping': True, 'hidden_layer_sizes': (64,), 'learning_rate_init': 0.04765231198079155, 'max_iter': 224, 'momentum': 0.9398569276824449, 'power_t': 0.8826305642177099, 'solver': 'lbfgs', 'tol': 0.003946582124748414}",46,0.19813213786972028,0.5305781882250507
0.4917798530451256,"{'activation': 'relu', 'alpha': 0.0006041880770359908, 'batch_size': 97, 'beta_1': 0.9695397512713476, 'beta_2': 0.9268179929644361, 'early_stopping': True, 'hidden_layer_sizes': (32,), 'learning_rate_init': 0.030616583620820786, 'max_iter': 123, 'momentum': 0.9838020869446945, 'power_t': 0.9768297101924994, 'solver': 'lbfgs', 'tol': 0.002448814015209637}",47,1.0202269952968663,0.5082201469548744
0.4876148008059773,"{'activation': 'identity', 'alpha': 0.0008581571727588083, 'batch_size': 11, 'beta_1': 0.7235931720064817, 'beta_2': 0.9369276374896934, 'early_stopping': True, 'hidden_layer_sizes': (16, 8), 'learning_rate_init': 0.015216754491126992, 'max_iter': 185, 'momentum': 0.9068572455779915, 'power_t': 0.7427669553478546, 'solver': 'lbfgs', 'tol': 0.004709346223428094}",48,0.14589275558091686,0.5123851991940227
0.4759555030787077,"{'activation': 'tanh', 'alpha': 0.0005093784374319732, 'batch_size': 48, 'beta_1': 0.8188809919506665, 'beta_2': 0.9447117015262917, 'early_stopping': True, 'hidden_layer_sizes': (48, 24), 'learning_rate_init': 0.039722898346109925, 'max_iter': 104, 'momentum': 0.8762581305333053, 'power_t': 0.8198561884689892, 'solver': 'lbfgs', 'tol': 0.00046228358362218787}",49,2.0733662179695784,0.5240444969212923
0.4694836417737904,"{'activation': 'relu', 'alpha': 0.0007193698081258351, 'batch_size': 42, 'beta_1': 0.6840824366332068, 'beta_2': 0.9043539107591504, 'early_stopping': True, 'hidden_layer_sizes': (8, 4), 'learning_rate_init': 0.09987151229096011, 'max_iter': 282, 'momentum': 0.8218442141190259, 'power_t': 0.6280355425395324, 'solver': 'lbfgs', 'tol': 0.0012212845998657623}",50,2.0342668946205436,0.5305163582262096
0.4663246963175398,"{'activation': 'identity', 'alpha': 0.0006695205933480396, 'batch_size': 85, 'beta_1': 0.5450577566172848, 'beta_2': 0.912402002261856, 'early_stopping': True, 'hidden_layer_sizes': (4, 2), 'learning_rate_init': 0.052649693360132824, 'max_iter': 202, 'momentum': 0.934754835941365, 'power_t': 0.5411527585859768, 'solver': 'lbfgs', 'tol': 0.00047536372675416544}",51,0.3872266185500166,0.5336753036824602
0.5004405286343612,"{'activation': 'tanh', 'alpha': 0.0007674881850422491, 'batch_size': 43, 'beta_1': 0.9044335122138727, 'beta_2': 0.9666788219133995, 'early_stopping': True, 'hidden_layer_sizes': (8,), 'learning_rate_init': 0.060546509020519536, 'max_iter': 255, 'momentum': 0.9107474783439675, 'power_t': 0.8884092674214072, 'learning_rate': 'constant', 'solver': 'sgd', 'tol': 0.0034010605396928542}",52,0.7163420656392816,0.4995594713656388
0.46146845915266277,"{'activation': 'relu', 'alpha': 0.00041745450621693577, 'batch_size': 41, 'beta_1': 0.6397821904454248, 'beta_2': 0.9328500411030574, 'early_stopping': True, 'hidden_layer_sizes': (128, 64), 'learning_rate_init': 0.08175479383244341, 'max_iter': 164, 'momentum': 0.9654099687002612, 'power_t': 0.4779618589188008, 'solver': 'lbfgs', 'tol': 0.0043220768639296685}",53,3.773959583556092,0.5385315408473372
0.46501484375857294,"{'activation': 'identity', 'alpha': 0.0008898819686758953, 'batch_size': 75, 'beta_1': 0.9515617345304088, 'beta_2': 0.9261437093310861, 'early_stopping': True, 'hidden_layer_sizes': (32, 16), 'learning_rate_init': 0.07125124282038066, 'max_iter': 259, 'momentum': 0.7860531878915962, 'power_t': 0.8029640496355167, 'solver': 'lbfgs', 'tol': 0.0020184493127456487}",54,0.32295608446125357,0.5349851562414271
